LOC,CyclomaticComplexity,Methods,Classes,CBO,LCOM,DIT,RFC,NOC,WMC,CommentRatio,MaintainabilityIndex,Quality
326,12,6,18,0,87,4,155,6,51,0.38,67,Average
508,33,24,18,17,51,5,165,0,85,0.22,31,Poor
45,10,26,11,5,77,6,28,6,37,0.35,76,Good
443,14,47,8,10,92,7,38,3,8,0.47,73,Average
979,20,17,1,16,64,1,200,6,63,0.02,38,Poor
1163,31,3,20,5,5,2,158,9,12,0.27,78,Good
597,15,6,3,6,87,3,104,6,13,0.05,59,Average
584,36,22,18,1,43,3,107,3,24,0.33,60,Average
845,3,19,15,5,18,1,85,3,77,0.45,94,Good
34,31,31,9,11,91,5,80,7,93,0.35,26,Poor
1109,44,58,5,20,25,2,118,1,38,0.2,26,Poor
1192,22,47,8,18,34,7,129,6,53,0.07,43,Poor
388,16,21,19,12,0,6,64,0,18,0.37,78,Good
1114,20,2,5,11,62,8,6,3,50,0.26,48,Poor
697,4,26,8,1,50,7,66,6,2,0.19,86,Good
1107,42,6,14,8,1,2,7,3,76,0.02,33,Poor
357,4,52,8,20,3,3,98,2,3,0.3,83,Good
343,45,13,15,11,72,8,183,9,47,0.12,19,Poor
1196,42,53,6,12,5,1,164,8,56,0.02,38,Poor
734,32,60,10,10,32,5,166,9,18,0.02,47,Poor
1160,39,19,10,10,28,2,36,8,3,0.32,54,Average
1142,39,25,12,20,44,4,77,4,98,0.17,18,Poor
341,11,39,12,4,15,8,162,7,7,0.16,87,Good
798,1,16,14,3,53,3,84,8,55,0.02,67,Average
626,29,56,5,13,51,1,38,3,46,0.4,48,Poor
769,33,24,1,2,47,4,179,0,9,0.22,68,Average
204,28,32,4,10,54,1,93,8,57,0.29,49,Poor
284,12,17,10,2,26,4,156,5,40,0.22,80,Good
135,46,25,9,11,27,2,179,5,89,0.47,41,Poor
131,21,47,15,3,73,2,199,10,68,0.32,61,Average
834,28,48,10,12,74,4,114,5,50,0.44,52,Average
501,13,57,11,19,63,5,165,10,72,0.23,47,Poor
34,24,44,15,1,98,3,67,7,61,0.4,52,Average
1130,17,16,1,20,12,3,46,0,78,0.18,51,Average
515,14,13,5,19,89,8,59,10,18,0.11,44,Poor
612,17,3,6,17,17,6,66,2,51,0.47,70,Average
790,40,56,19,20,23,5,47,7,61,0.46,44,Poor
346,15,47,18,10,83,3,16,2,31,0.34,56,Average
1198,7,17,1,2,54,4,63,2,67,0.14,67,Average
455,20,32,3,19,75,3,160,0,87,0.24,32,Poor
192,22,54,9,10,16,7,19,7,42,0.22,68,Average
162,13,36,8,3,3,1,188,6,37,0.49,94,Good
336,12,50,14,20,92,3,37,7,58,0.23,37,Poor
437,5,27,17,1,50,7,81,7,4,0.46,100,Good
27,14,36,12,1,30,7,13,5,79,0.16,73,Average
1051,20,9,10,2,93,1,168,7,91,0.15,39,Poor
290,32,18,1,20,55,8,199,5,65,0.08,25,Poor
880,9,24,19,0,55,3,8,0,32,0.35,83,Good
1061,43,23,13,8,52,2,77,9,58,0.13,36,Poor
1014,42,38,7,3,66,4,155,9,87,0.24,38,Poor
1129,46,18,20,2,32,7,13,9,95,0.31,41,Poor
662,1,56,10,19,89,4,41,6,100,0.44,50,Average
463,9,9,8,18,32,7,30,2,13,0.08,65,Average
1112,42,5,4,10,78,5,148,5,30,0.13,24,Poor
169,12,44,15,13,94,3,40,3,76,0.49,53,Average
1039,20,12,6,10,50,8,196,8,90,0.25,52,Average
1046,34,10,5,6,57,8,19,5,85,0.27,40,Poor
158,25,34,2,12,89,2,192,3,90,0.36,41,Poor
777,26,20,15,18,76,5,105,0,97,0.34,33,Poor
897,44,29,20,8,72,7,54,10,70,0.12,18,Poor
930,10,13,13,3,6,1,151,2,54,0.04,77,Good
291,1,7,14,10,45,6,192,7,88,0.25,67,Average
696,32,43,17,12,41,6,197,5,64,0.18,37,Poor
541,31,28,9,0,0,1,103,8,58,0.17,68,Average
1107,9,19,2,11,9,7,102,5,33,0.16,73,Average
378,17,56,10,8,8,8,80,0,19,0.4,83,Good
432,34,27,18,13,2,4,86,7,6,0.37,68,Average
60,16,27,7,1,79,5,73,2,28,0.26,70,Average
144,12,3,11,1,69,4,12,9,100,0.44,64,Average
455,18,43,19,0,74,7,168,1,78,0.24,61,Average
1199,32,9,9,10,19,5,33,3,47,0.19,51,Average
1098,1,20,11,1,59,4,95,6,97,0.35,76,Good
1063,1,37,11,15,81,4,151,4,87,0.01,43,Poor
1143,3,9,14,0,21,5,74,2,84,0.44,87,Good
497,6,23,17,19,97,3,90,8,36,0.31,47,Poor
979,13,55,10,4,5,4,29,9,96,0.22,73,Average
984,19,35,14,14,46,6,34,10,40,0.03,48,Poor
567,44,34,6,6,0,3,160,5,83,0.26,48,Poor
1073,18,7,19,13,20,4,170,3,22,0.49,79,Good
83,48,42,12,17,48,5,47,7,54,0.42,29,Poor
1077,14,7,15,6,89,1,103,6,24,0.42,67,Average
197,24,6,17,2,59,3,80,2,49,0.41,67,Average
1173,20,27,20,17,75,1,112,2,31,0.07,36,Poor
470,42,31,4,14,79,1,43,2,30,0.24,33,Poor
135,3,46,14,10,34,8,19,10,71,0.14,70,Average
934,38,21,9,2,80,8,112,7,41,0.16,45,Poor
1094,5,53,18,17,79,1,120,3,60,0.26,53,Average
152,21,32,20,1,71,5,99,8,78,0.38,66,Average
819,11,26,18,6,64,5,145,8,57,0.21,66,Average
66,10,2,16,12,10,3,65,9,52,0.34,74,Average
254,41,51,20,0,80,6,193,1,71,0.44,49,Poor
224,10,60,19,20,69,7,172,1,66,0.38,46,Poor
1020,1,59,13,12,91,1,35,0,59,0.29,59,Average
1005,50,10,19,17,18,7,146,9,30,0.11,31,Poor
914,43,20,20,14,5,4,187,5,6,0.21,50,Average
962,33,40,14,16,100,4,53,5,46,0.35,25,Poor
1017,29,16,4,5,84,4,30,5,43,0.17,40,Poor
671,29,44,2,11,16,2,139,7,80,0.3,50,Average
1077,18,46,9,8,5,5,99,8,69,0.1,59,Average
657,5,20,16,1,83,2,197,2,30,0.49,87,Good
120,13,26,18,14,14,6,165,6,100,0.27,54,Average
96,38,41,15,14,79,8,142,0,19,0.12,29,Poor
566,23,28,17,9,33,7,126,9,38,0.01,51,Average
886,47,55,14,9,2,2,115,3,18,0.31,57,Average
467,49,32,17,6,15,6,154,7,47,0.23,41,Poor
321,43,29,8,3,65,7,148,3,91,0.02,28,Poor
201,22,36,12,9,82,3,63,3,23,0.15,51,Average
783,5,36,12,20,94,5,142,3,75,0.22,42,Poor
69,30,59,7,9,37,7,125,4,50,0.09,42,Poor
727,48,41,19,11,69,5,171,1,81,0.24,23,Poor
255,28,5,15,0,43,1,46,2,10,0.26,68,Average
848,37,36,3,20,36,2,63,4,36,0.33,40,Poor
139,46,38,9,17,26,8,120,4,4,0.37,42,Poor
276,35,26,10,20,30,4,12,2,55,0.48,50,Average
732,48,2,19,20,74,7,186,2,15,0.28,20,Poor
871,25,29,15,3,76,7,111,6,56,0.48,57,Average
305,21,48,13,7,35,3,13,2,17,0.07,61,Average
570,40,38,18,1,9,4,190,7,55,0.28,61,Average
1019,23,40,1,3,60,8,162,1,42,0.07,54,Average
585,26,8,9,9,3,3,59,3,100,0.43,58,Average
957,20,55,13,11,55,5,40,6,7,0.06,57,Average
524,32,49,5,12,27,2,150,9,97,0.18,42,Poor
801,40,41,11,11,74,3,168,2,63,0.34,34,Poor
558,6,20,20,1,3,4,145,5,1,0.49,100,Good
723,5,47,7,8,99,5,179,4,71,0.2,51,Average
389,35,59,18,7,73,1,81,7,97,0.12,25,Poor
155,17,60,12,8,48,2,100,10,62,0.15,54,Average
324,23,6,4,8,89,8,139,8,60,0.29,47,Poor
457,5,9,1,9,1,6,78,3,57,0.25,84,Good
890,7,33,7,1,89,6,133,0,8,0.05,73,Average
1003,16,6,10,6,74,2,88,1,9,0.13,64,Average
1005,35,27,6,20,13,1,129,8,10,0.27,46,Poor
112,40,43,13,20,67,6,113,4,17,0.17,28,Poor
128,27,42,18,20,0,3,114,9,85,0.1,34,Poor
782,17,12,7,0,51,1,18,2,25,0.03,71,Average
904,22,42,11,0,86,6,40,2,37,0.37,62,Average
612,10,2,13,13,61,1,31,5,10,0.13,67,Average
1179,10,2,4,12,54,4,57,8,19,0.06,58,Average
589,3,3,11,7,75,3,52,10,23,0.02,67,Average
306,42,2,4,19,96,1,24,1,98,0.1,5,Poor
648,14,15,19,3,24,4,169,2,47,0.09,73,Average
259,14,11,8,19,32,6,110,10,37,0.17,54,Average
643,12,33,13,9,98,5,161,7,55,0.4,55,Average
560,38,33,14,13,24,5,49,0,94,0.41,41,Poor
526,28,49,15,20,85,8,165,3,36,0.33,38,Poor
758,12,40,16,7,45,7,28,5,89,0.09,56,Average
847,24,53,11,18,8,5,129,6,21,0.18,55,Average
1066,4,40,14,13,38,2,73,7,48,0.11,67,Average
779,11,19,15,8,97,7,116,5,86,0.12,41,Poor
1169,38,45,14,4,97,6,196,3,20,0.14,39,Poor
1031,38,10,10,3,43,8,25,2,83,0.23,49,Poor
876,13,48,18,7,41,5,59,10,37,0.21,70,Average
1044,48,28,8,18,3,7,30,6,94,0.27,25,Poor
1178,31,38,8,19,77,2,111,1,46,0.43,43,Poor
1044,6,7,13,16,83,4,182,7,12,0.01,47,Poor
1038,14,31,5,12,7,8,181,2,100,0.42,63,Average
215,18,35,20,13,61,1,147,2,50,0.37,61,Average
445,8,9,4,9,50,4,156,4,99,0.22,55,Average
682,42,18,5,18,81,3,104,4,45,0.38,24,Poor
411,39,7,15,4,95,5,7,3,51,0.41,41,Poor
1055,43,6,4,5,82,7,184,6,92,0.15,24,Poor
201,40,27,15,0,52,4,60,5,29,0.3,52,Average
234,25,7,6,11,100,1,34,6,100,0.36,37,Poor
577,47,38,2,2,24,4,64,4,35,0.11,51,Average
878,31,43,7,8,68,2,77,0,73,0.27,40,Poor
201,47,4,3,13,63,4,14,1,33,0.45,33,Poor
232,26,1,10,18,83,2,11,0,40,0.33,36,Poor
99,10,34,18,13,53,2,108,8,5,0.37,71,Average
101,16,19,5,3,98,4,71,8,96,0.47,56,Average
1153,17,57,5,1,26,6,55,1,55,0.03,69,Average
1178,43,7,16,18,12,4,144,6,8,0.04,38,Poor
222,45,57,3,15,14,4,39,1,75,0.34,31,Poor
297,20,58,15,0,20,2,79,1,16,0.07,79,Good
960,41,20,11,4,62,2,160,3,56,0.24,44,Poor
774,32,25,10,13,24,2,66,8,11,0.02,53,Average
1042,20,40,4,12,15,5,48,3,83,0.08,50,Average
601,4,5,8,2,42,4,89,0,53,0.3,85,Good
399,25,5,14,17,32,6,91,2,42,0.09,49,Poor
1037,48,20,3,0,17,6,77,7,93,0.4,51,Average
1131,39,46,20,8,66,6,114,6,78,0.14,32,Poor
472,4,2,12,3,75,6,115,7,45,0.47,84,Good
446,24,24,17,9,18,3,119,10,93,0.04,43,Poor
818,26,9,12,12,46,1,71,6,2,0.24,64,Average
107,6,19,9,3,28,1,101,8,83,0.48,87,Good
388,17,3,17,14,99,2,6,0,82,0.49,47,Poor
857,35,39,2,8,97,2,129,2,69,0.07,25,Poor
854,11,13,17,3,15,6,173,2,18,0.11,86,Good
323,12,12,18,4,36,1,142,4,61,0.16,66,Average
1097,13,23,20,18,76,5,13,0,35,0.05,45,Poor
568,29,39,4,7,47,2,185,1,32,0.17,49,Poor
663,13,21,15,4,21,3,6,6,38,0.06,78,Good
756,32,36,2,19,97,8,139,3,4,0.06,28,Poor
55,5,2,10,3,79,5,187,5,32,0.15,75,Good
701,49,9,17,3,83,5,78,7,72,0.2,27,Poor
609,47,57,5,17,4,3,26,10,66,0.34,40,Poor
477,2,25,8,11,63,1,177,3,60,0.28,64,Average
318,7,15,20,14,32,4,189,6,77,0.29,65,Average
699,36,21,12,15,100,6,156,9,40,0.35,25,Poor
1135,49,18,6,18,94,1,112,9,56,0.28,5,Poor
630,23,58,5,16,77,7,8,6,9,0.36,54,Average
699,27,30,8,7,57,5,100,7,6,0.04,53,Average
314,29,27,3,7,53,2,81,9,71,0.03,39,Poor
470,41,2,17,8,24,8,190,6,79,0.31,49,Poor
834,19,18,10,14,99,8,51,5,2,0.27,56,Average
397,16,48,5,8,22,4,82,8,1,0.38,84,Good
183,30,46,5,9,14,6,92,3,51,0.3,60,Average
1114,22,21,15,9,74,1,103,2,64,0.28,50,Average
50,11,18,6,11,57,1,66,3,29,0.33,74,Average
712,44,39,10,11,23,4,26,5,82,0.27,32,Poor
1095,25,15,2,8,2,3,159,6,51,0.09,64,Average
205,29,11,4,15,37,3,158,2,17,0.01,39,Poor
854,30,35,6,3,45,4,156,2,52,0.19,53,Average
992,1,26,8,4,45,1,60,1,30,0.29,91,Good
112,20,35,12,0,23,3,16,6,13,0.34,82,Good
237,37,16,8,6,47,4,130,9,63,0.04,31,Poor
24,4,42,1,5,90,6,115,1,49,0.07,60,Average
791,46,46,9,15,8,6,95,9,40,0.0,32,Poor
312,15,1,10,11,93,4,39,3,11,0.48,72,Average
979,30,59,18,2,36,6,101,4,57,0.37,63,Average
929,1,51,4,19,37,6,55,10,79,0.35,61,Average
184,43,29,16,13,53,7,92,0,45,0.09,29,Poor
876,5,9,1,18,20,2,184,10,42,0.24,65,Average
853,43,5,20,1,19,3,67,1,87,0.06,42,Poor
1140,44,60,15,0,49,8,166,6,27,0.17,46,Poor
329,13,44,16,3,69,6,154,2,10,0.43,83,Good
1078,47,19,17,11,53,4,132,1,11,0.14,31,Poor
658,13,2,2,0,95,4,121,5,99,0.45,66,Average
1121,37,59,5,7,89,2,58,2,34,0.22,42,Poor
1048,25,25,20,6,16,8,198,8,92,0.13,55,Average
1154,13,52,16,13,43,2,92,3,68,0.07,47,Poor
221,50,18,1,12,45,3,184,6,51,0.15,26,Poor
931,15,56,12,2,18,8,51,4,41,0.47,88,Good
529,32,54,12,12,40,7,162,7,53,0.13,43,Poor
1067,19,38,14,5,21,5,152,4,91,0.18,56,Average
64,20,27,5,10,0,7,153,2,73,0.21,64,Average
1113,22,55,4,4,86,1,112,2,97,0.22,44,Poor
1028,12,39,8,10,89,1,162,7,75,0.39,54,Average
571,9,5,5,18,14,5,116,10,48,0.45,72,Average
321,13,19,16,14,70,1,78,5,64,0.36,57,Average
300,24,8,17,9,89,1,122,0,27,0.12,48,Poor
1104,9,6,10,14,71,3,67,3,57,0.32,55,Average
134,37,45,9,10,8,7,129,6,99,0.36,42,Poor
829,13,27,8,4,100,7,56,0,15,0.03,53,Average
330,2,53,2,16,37,5,37,6,33,0.39,81,Good
436,14,49,7,13,57,7,10,8,22,0.47,74,Average
850,32,47,3,6,48,1,90,10,87,0.13,38,Poor
910,39,9,1,17,47,7,76,9,92,0.42,27,Poor
404,10,17,20,11,97,2,149,3,48,0.02,49,Poor
21,5,7,11,9,50,2,126,5,68,0.36,78,Good
142,35,57,2,6,67,1,78,4,82,0.03,28,Poor
145,18,16,3,11,51,7,135,5,10,0.34,69,Average
411,34,41,4,8,65,4,127,4,59,0.16,41,Poor
122,13,3,20,20,1,2,108,8,41,0.19,65,Average
245,32,54,15,17,33,1,28,9,5,0.08,46,Poor
230,26,58,20,16,88,4,128,1,56,0.05,26,Poor
1076,25,28,17,13,14,2,150,9,61,0.41,63,Average
918,23,38,17,6,84,4,45,6,9,0.24,53,Average
677,2,22,18,6,47,4,70,5,83,0.27,77,Good
732,28,21,15,4,69,6,68,5,31,0.49,70,Average
1062,11,19,6,12,51,3,29,7,100,0.35,56,Average
1165,3,5,11,17,34,7,114,8,63,0.3,65,Average
28,50,13,1,4,100,6,57,2,60,0.09,17,Poor
900,38,36,8,8,40,2,168,5,95,0.36,38,Poor
675,9,56,17,11,38,7,32,3,1,0.4,87,Good
410,1,35,19,15,16,1,168,7,98,0.41,76,Good
361,31,51,16,15,58,2,35,8,38,0.07,31,Poor
1004,42,33,13,6,0,1,7,7,11,0.07,50,Average
309,46,55,9,4,24,5,177,4,63,0.11,44,Poor
126,23,48,16,14,60,2,198,9,92,0.45,43,Poor
992,7,25,12,19,55,6,107,6,99,0.23,45,Poor
103,39,40,13,16,30,4,78,4,3,0.01,38,Poor
331,11,60,10,4,86,7,179,5,26,0.39,78,Good
430,45,12,5,2,74,2,199,4,32,0.49,46,Poor
959,2,24,10,15,85,4,112,0,98,0.06,43,Poor
254,6,59,11,1,95,2,16,1,51,0.35,70,Average
878,1,2,17,1,17,7,94,8,74,0.36,98,Good
555,30,59,11,19,58,4,61,5,37,0.25,36,Poor
753,32,58,3,19,23,2,77,9,52,0.24,37,Poor
536,25,16,17,13,81,7,77,10,31,0.41,46,Poor
445,6,32,5,13,54,6,42,8,19,0.16,71,Average
702,17,55,19,5,92,8,176,2,38,0.0,43,Poor
309,2,35,13,1,11,5,175,6,3,0.16,100,Good
69,36,50,11,8,26,3,131,1,52,0.48,58,Average
136,42,45,7,7,40,7,172,3,49,0.3,44,Poor
46,6,59,2,1,92,1,155,0,68,0.41,77,Good
500,5,36,15,16,14,1,84,8,6,0.09,80,Good
492,22,45,9,2,42,3,164,10,7,0.31,76,Good
121,17,46,8,20,56,7,113,1,32,0.39,56,Average
368,35,59,1,16,100,2,40,2,87,0.32,22,Poor
156,23,55,19,9,99,8,183,4,99,0.23,28,Poor
731,46,15,3,2,4,6,179,8,28,0.34,61,Average
37,40,28,16,6,77,8,163,8,38,0.49,45,Poor
1162,38,8,10,4,85,7,160,3,61,0.5,47,Poor
78,49,47,4,12,62,7,127,1,66,0.25,23,Poor
276,43,34,18,6,52,4,115,8,68,0.45,50,Average
752,2,6,13,20,20,8,107,2,76,0.08,58,Average
905,28,29,17,16,1,4,119,10,51,0.04,47,Poor
685,11,12,18,20,77,1,123,4,75,0.29,43,Poor
1178,35,7,5,10,43,8,127,7,20,0.22,54,Average
1035,25,19,1,17,24,6,194,8,4,0.16,52,Average
615,8,50,15,3,99,7,89,7,71,0.29,65,Average
163,9,38,12,12,44,2,141,8,57,0.04,52,Average
651,34,28,2,1,83,6,16,0,92,0.3,40,Poor
572,39,46,6,16,57,8,94,10,60,0.5,44,Poor
497,42,2,5,18,25,1,36,1,94,0.44,33,Poor
47,5,42,17,12,80,1,131,4,22,0.29,63,Average
842,43,42,20,11,19,3,46,3,25,0.2,44,Poor
263,41,36,1,12,21,1,8,7,82,0.1,28,Poor
555,12,58,13,20,90,7,40,4,90,0.4,42,Poor
764,16,31,10,0,89,6,131,1,83,0.38,60,Average
820,43,39,12,13,86,8,70,0,93,0.19,15,Poor
446,24,42,10,8,47,4,70,5,93,0.03,40,Poor
898,36,35,14,11,65,4,175,4,65,0.1,28,Poor
1170,48,55,8,11,83,7,166,2,54,0.42,26,Poor
909,26,54,10,16,40,4,44,0,85,0.41,48,Poor
767,34,31,1,16,77,5,67,2,99,0.44,29,Poor
1168,14,43,9,9,31,7,157,5,69,0.02,50,Average
645,21,52,2,11,92,1,157,2,69,0.13,38,Poor
358,47,53,1,1,58,4,76,2,98,0.3,32,Poor
1181,3,45,15,14,29,8,41,9,41,0.13,70,Average
29,16,36,1,2,53,3,90,8,45,0.05,57,Average
291,45,45,1,9,43,1,173,2,72,0.05,23,Poor
723,15,57,3,4,59,5,180,10,87,0.34,61,Average
1026,40,55,11,6,10,2,33,2,31,0.33,65,Average
79,18,56,6,12,45,3,122,4,20,0.28,70,Average
798,12,52,12,3,88,1,139,5,64,0.11,53,Average
1154,46,44,12,11,37,6,25,4,81,0.38,30,Poor
185,38,15,11,3,10,8,175,4,45,0.41,67,Average
470,45,30,2,13,17,8,52,8,14,0.21,43,Poor
526,29,17,13,3,17,2,175,5,61,0.19,62,Average
361,49,28,9,3,22,7,12,8,33,0.26,53,Average
925,26,11,1,18,79,1,113,9,30,0.04,31,Poor
512,2,51,8,19,76,6,23,6,96,0.25,42,Poor
656,22,3,11,19,75,3,37,10,91,0.36,36,Poor
486,44,52,4,5,97,4,76,3,100,0.27,23,Poor
1106,3,20,17,11,11,5,171,2,8,0.07,86,Good
516,26,20,12,1,86,3,146,2,93,0.12,38,Poor
542,9,31,12,11,56,7,124,2,78,0.3,57,Average
698,19,38,1,9,80,5,54,1,67,0.43,53,Average
632,16,28,20,11,28,2,14,10,84,0.43,70,Average
1010,31,8,4,10,2,7,42,10,75,0.06,51,Average
977,39,9,13,10,8,8,59,2,66,0.06,41,Poor
309,44,40,3,1,93,8,63,9,20,0.08,39,Poor
1146,16,26,19,2,100,6,118,3,87,0.23,52,Average
253,50,2,12,4,72,8,129,0,57,0.32,33,Poor
185,24,56,7,1,32,5,86,0,2,0.4,81,Good
32,9,50,13,16,31,8,147,9,5,0.44,80,Good
729,4,11,20,10,64,7,120,6,7,0.12,66,Average
577,1,39,7,8,52,8,178,5,39,0.31,84,Good
319,16,51,14,17,64,2,16,1,32,0.42,64,Average
290,29,12,3,1,96,6,30,3,32,0.14,42,Poor
225,35,20,6,4,0,2,65,8,85,0.27,57,Average
503,12,3,18,6,87,2,197,10,50,0.26,65,Average
861,15,27,1,7,68,2,171,7,32,0.37,73,Average
45,30,48,17,18,90,5,170,7,55,0.24,22,Poor
107,2,23,5,2,32,2,17,7,2,0.23,97,Good
514,18,36,12,0,83,6,31,2,28,0.23,69,Average
780,6,49,4,18,96,2,164,4,83,0.15,37,Poor
764,27,39,16,4,78,7,93,5,50,0.41,61,Average
401,30,28,16,2,30,8,119,10,15,0.34,78,Good
1046,33,27,5,13,30,6,107,1,18,0.37,59,Average
922,35,15,1,11,46,8,58,7,13,0.1,48,Poor
998,48,19,2,5,93,3,60,10,84,0.46,28,Poor
799,5,20,10,12,48,3,131,6,27,0.36,73,Average
627,44,8,3,14,53,2,180,4,23,0.31,34,Poor
787,12,19,17,7,14,7,141,6,27,0.44,90,Good
556,31,2,9,12,40,7,142,9,50,0.3,51,Average
64,14,25,18,17,99,4,5,0,36,0.27,47,Poor
486,26,47,8,2,97,6,152,2,96,0.48,53,Average
252,43,42,6,15,7,7,89,9,29,0.14,36,Poor
561,4,25,5,18,12,2,144,7,22,0.06,66,Average
595,31,8,17,6,2,2,142,1,58,0.35,67,Average
129,31,22,15,16,78,5,152,7,37,0.29,39,Poor
136,21,11,5,3,62,2,33,4,70,0.43,65,Average
875,23,34,4,17,79,2,7,6,10,0.25,52,Average
661,27,56,8,3,52,4,29,2,77,0.23,52,Average
741,29,53,6,13,13,7,157,4,78,0.21,49,Poor
1168,33,5,3,18,27,1,105,8,22,0.35,47,Poor
444,42,53,1,15,9,7,131,5,25,0.4,49,Poor
255,25,15,7,13,15,4,24,7,79,0.43,59,Average
568,38,3,2,9,88,1,67,7,87,0.08,18,Poor
625,24,34,11,16,28,6,182,6,31,0.34,63,Average
1142,49,54,4,4,61,5,192,3,78,0.32,30,Poor
679,50,58,11,3,56,5,22,9,90,0.37,34,Poor
1162,5,41,9,15,53,3,32,2,91,0.09,44,Poor
268,45,35,13,7,73,5,96,4,13,0.41,49,Poor
535,21,15,4,10,49,4,18,9,32,0.0,52,Average
839,34,43,11,19,5,7,183,10,40,0.18,48,Poor
1122,30,9,9,1,71,3,184,1,59,0.24,49,Poor
693,42,49,3,13,51,2,22,3,28,0.48,49,Poor
413,28,29,1,15,88,3,35,7,85,0.11,21,Poor
42,46,59,6,9,16,3,170,2,95,0.43,41,Poor
212,45,40,17,7,7,7,177,3,24,0.37,60,Average
660,20,58,1,3,69,2,171,4,38,0.13,57,Average
1152,18,10,1,5,88,5,67,5,1,0.35,68,Average
919,27,23,3,3,85,7,173,1,44,0.21,49,Poor
36,40,52,19,9,13,5,131,5,25,0.31,61,Average
153,13,30,2,10,39,3,81,5,12,0.34,81,Good
134,33,59,6,12,9,2,11,10,26,0.16,54,Average
567,12,48,19,18,22,1,167,2,31,0.24,66,Average
906,38,43,14,19,22,3,150,5,30,0.12,37,Poor
211,37,17,3,2,80,4,160,10,3,0.42,58,Average
645,9,18,5,9,0,7,113,10,23,0.26,84,Good
573,27,13,7,9,86,4,65,4,27,0.24,43,Poor
1098,25,28,20,8,93,1,134,6,100,0.4,39,Poor
379,19,16,18,5,49,3,146,5,44,0.01,55,Average
438,22,53,1,18,44,3,199,8,82,0.45,52,Average
784,39,18,16,20,1,4,150,6,78,0.44,43,Poor
600,21,14,11,19,12,8,108,5,6,0.13,55,Average
1145,34,13,1,1,97,6,75,2,71,0.25,41,Poor
454,18,19,20,20,51,7,137,6,56,0.22,47,Poor
548,30,2,14,3,58,1,115,9,7,0.04,54,Average
921,6,6,1,6,67,5,188,7,14,0.17,76,Good
754,27,28,11,0,83,6,24,8,94,0.25,41,Poor
216,25,32,10,8,72,3,57,4,89,0.1,36,Poor
910,37,34,11,0,35,6,199,0,83,0.17,49,Poor
856,46,37,8,15,43,5,16,2,92,0.37,25,Poor
384,36,28,3,15,89,3,89,7,16,0.15,25,Poor
286,22,4,8,17,41,8,114,2,97,0.19,36,Poor
1073,5,41,14,7,66,5,151,3,98,0.37,68,Average
126,43,25,7,10,65,6,61,0,93,0.42,26,Poor
182,49,10,15,17,73,7,158,5,11,0.48,38,Poor
446,1,49,10,20,64,6,42,7,59,0.18,55,Average
992,4,58,7,12,41,7,42,0,25,0.37,79,Good
539,20,44,10,6,80,5,108,8,100,0.3,44,Poor
496,7,35,3,4,25,4,99,7,87,0.21,75,Good
117,29,57,8,3,57,5,76,5,60,0.23,54,Average
374,44,27,5,12,31,7,118,8,41,0.35,47,Poor
1155,39,32,16,8,100,8,100,9,35,0.34,41,Poor
510,19,54,17,10,17,6,53,7,96,0.23,55,Average
76,49,51,8,15,49,8,112,8,61,0.14,18,Poor
327,2,56,16,13,59,6,25,4,77,0.22,59,Average
630,6,5,11,15,98,4,171,3,8,0.31,57,Average
86,42,46,2,18,35,1,109,5,51,0.18,31,Poor
327,16,48,10,8,43,4,139,5,84,0.33,61,Average
523,22,12,7,4,52,7,13,10,88,0.46,68,Average
47,3,17,15,0,73,2,22,0,95,0.12,63,Average
760,27,5,3,19,88,7,85,1,12,0.27,44,Poor
671,33,14,15,8,51,7,24,4,94,0.15,37,Poor
890,6,33,14,16,62,1,76,7,94,0.29,53,Average
805,36,57,5,19,2,6,187,2,48,0.2,46,Poor
787,2,34,20,2,35,3,184,3,89,0.12,71,Average
1196,46,12,16,13,36,1,85,4,62,0.34,39,Poor
1115,28,12,5,2,32,1,95,1,28,0.44,79,Good
815,25,3,10,15,39,8,67,3,71,0.3,43,Poor
538,30,47,17,10,21,5,121,4,39,0.41,59,Average
404,21,39,9,9,13,1,196,10,22,0.46,79,Good
1053,31,42,8,11,10,7,110,4,64,0.24,49,Poor
437,6,14,12,2,64,4,7,2,46,0.26,75,Good
567,27,50,11,17,10,6,58,9,68,0.39,54,Average
363,45,8,16,17,77,6,92,9,80,0.03,9,Poor
1090,20,46,3,5,70,7,89,5,67,0.42,57,Average
791,30,23,20,5,27,4,29,9,29,0.16,64,Average
207,36,58,2,1,25,2,71,6,25,0.13,64,Average
374,20,59,6,3,88,6,152,7,96,0.42,49,Poor
228,12,5,17,10,19,8,54,4,12,0.5,89,Good
842,6,13,8,2,42,6,97,3,7,0.48,99,Good
477,3,13,2,9,37,1,120,7,69,0.04,61,Average
117,40,57,14,11,78,5,174,5,41,0.23,33,Poor
506,48,52,10,10,38,2,147,2,77,0.3,28,Poor
852,40,55,20,8,43,3,19,6,40,0.34,53,Average
230,2,27,4,12,82,7,181,9,12,0.01,64,Average
291,11,43,9,4,94,2,108,8,19,0.21,69,Average
277,10,44,3,20,63,6,168,6,22,0.33,61,Average
1184,50,25,5,0,67,4,166,4,64,0.29,33,Poor
27,1,23,19,7,17,6,131,2,98,0.07,74,Average
953,4,46,7,5,18,1,16,10,85,0.23,77,Good
1164,22,40,16,4,32,4,147,7,16,0.07,66,Average
200,19,22,6,1,42,1,185,2,81,0.47,74,Average
