LOC,CyclomaticComplexity,Methods,Classes,CBO,LCOM,DIT,RFC,NOC,WMC,CommentRatio,MaintainabilityIndex,Quality
801,40,41,11,11,74,3,168,2,63,0.34,34,2
558,6,20,20,1,3,4,145,5,1,0.49,100,1
723,5,47,7,8,99,5,179,4,71,0.2,51,0
389,35,59,18,7,73,1,81,7,97,0.12,25,2
155,17,60,12,8,48,2,100,10,62,0.15,54,0
324,23,6,4,8,89,8,139,8,60,0.29,47,2
457,5,9,1,9,1,6,78,3,57,0.25,84,1
890,7,33,7,1,89,6,133,0,8,0.05,73,0
1003,16,6,10,6,74,2,88,1,9,0.13,64,0
1005,35,27,6,20,13,1,129,8,10,0.27,46,2
112,40,43,13,20,67,6,113,4,17,0.17,28,2
128,27,42,18,20,0,3,114,9,85,0.1,34,2
782,17,12,7,0,51,1,18,2,25,0.03,71,0
904,22,42,11,0,86,6,40,2,37,0.37,62,0
612,10,2,13,13,61,1,31,5,10,0.13,67,0
1179,10,2,4,12,54,4,57,8,19,0.06,58,0
589,3,3,11,7,75,3,52,10,23,0.02,67,0
306,42,2,4,19,96,1,24,1,98,0.1,5,2
648,14,15,19,3,24,4,169,2,47,0.09,73,0
259,14,11,8,19,32,6,110,10,37,0.17,54,0
643,12,33,13,9,98,5,161,7,55,0.4,55,0
560,38,33,14,13,24,5,49,0,94,0.41,41,2
526,28,49,15,20,85,8,165,3,36,0.33,38,2
758,12,40,16,7,45,7,28,5,89,0.09,56,0
847,24,53,11,18,8,5,129,6,21,0.18,55,0
1066,4,40,14,13,38,2,73,7,48,0.11,67,0
779,11,19,15,8,97,7,116,5,86,0.12,41,2
1169,38,45,14,4,97,6,196,3,20,0.14,39,2
1031,38,10,10,3,43,8,25,2,83,0.23,49,2
876,13,48,18,7,41,5,59,10,37,0.21,70,0
1044,48,28,8,18,3,7,30,6,94,0.27,25,2
1178,31,38,8,19,77,2,111,1,46,0.43,43,2
1044,6,7,13,16,83,4,182,7,12,0.01,47,2
1038,14,31,5,12,7,8,181,2,100,0.42,63,0
215,18,35,20,13,61,1,147,2,50,0.37,61,0
445,8,9,4,9,50,4,156,4,99,0.22,55,0
682,42,18,5,18,81,3,104,4,45,0.38,24,2
411,39,7,15,4,95,5,7,3,51,0.41,41,2
1055,43,6,4,5,82,7,184,6,92,0.15,24,2
201,40,27,15,0,52,4,60,5,29,0.3,52,0
234,25,7,6,11,100,1,34,6,100,0.36,37,2
577,47,38,2,2,24,4,64,4,35,0.11,51,0
878,31,43,7,8,68,2,77,0,73,0.27,40,2
201,47,4,3,13,63,4,14,1,33,0.45,33,2
232,26,1,10,18,83,2,11,0,40,0.33,36,2
99,10,34,18,13,53,2,108,8,5,0.37,71,0
101,16,19,5,3,98,4,71,8,96,0.47,56,0
1153,17,57,5,1,26,6,55,1,55,0.03,69,0
1178,43,7,16,18,12,4,144,6,8,0.04,38,2
222,45,57,3,15,14,4,39,1,75,0.34,31,2
297,20,58,15,0,20,2,79,1,16,0.07,79,1
960,41,20,11,4,62,2,160,3,56,0.24,44,2
774,32,25,10,13,24,2,66,8,11,0.02,53,0
1042,20,40,4,12,15,5,48,3,83,0.08,50,0
601,4,5,8,2,42,4,89,0,53,0.3,85,1
399,25,5,14,17,32,6,91,2,42,0.09,49,2
1037,48,20,3,0,17,6,77,7,93,0.4,51,0
1131,39,46,20,8,66,6,114,6,78,0.14,32,2
472,4,2,12,3,75,6,115,7,45,0.47,84,1
446,24,24,17,9,18,3,119,10,93,0.04,43,2
818,26,9,12,12,46,1,71,6,2,0.24,64,0
107,6,19,9,3,28,1,101,8,83,0.48,87,1
388,17,3,17,14,99,2,6,0,82,0.49,47,2
857,35,39,2,8,97,2,129,2,69,0.07,25,2
854,11,13,17,3,15,6,173,2,18,0.11,86,1
323,12,12,18,4,36,1,142,4,61,0.16,66,0
1097,13,23,20,18,76,5,13,0,35,0.05,45,2
568,29,39,4,7,47,2,185,1,32,0.17,49,2
663,13,21,15,4,21,3,6,6,38,0.06,78,1
756,32,36,2,19,97,8,139,3,4,0.06,28,2
55,5,2,10,3,79,5,187,5,32,0.15,75,1
701,49,9,17,3,83,5,78,7,72,0.2,27,2
609,47,57,5,17,4,3,26,10,66,0.34,40,2
477,2,25,8,11,63,1,177,3,60,0.28,64,0
318,7,15,20,14,32,4,189,6,77,0.29,65,0
699,36,21,12,15,100,6,156,9,40,0.35,25,2
1135,49,18,6,18,94,1,112,9,56,0.28,5,2
630,23,58,5,16,77,7,8,6,9,0.36,54,0
699,27,30,8,7,57,5,100,7,6,0.04,53,0
314,29,27,3,7,53,2,81,9,71,0.03,39,2
470,41,2,17,8,24,8,190,6,79,0.31,49,2
834,19,18,10,14,99,8,51,5,2,0.27,56,0
397,16,48,5,8,22,4,82,8,1,0.38,84,1
183,30,46,5,9,14,6,92,3,51,0.3,60,0
1114,22,21,15,9,74,1,103,2,64,0.28,50,0
50,11,18,6,11,57,1,66,3,29,0.33,74,0
712,44,39,10,11,23,4,26,5,82,0.27,32,2
1095,25,15,2,8,2,3,159,6,51,0.09,64,0
205,29,11,4,15,37,3,158,2,17,0.01,39,2
854,30,35,6,3,45,4,156,2,52,0.19,53,0
992,1,26,8,4,45,1,60,1,30,0.29,91,1
112,20,35,12,0,23,3,16,6,13,0.34,82,1
237,37,16,8,6,47,4,130,9,63,0.04,31,2
24,4,42,1,5,90,6,115,1,49,0.07,60,0
791,46,46,9,15,8,6,95,9,40,0.0,32,2
312,15,1,10,11,93,4,39,3,11,0.48,72,0
979,30,59,18,2,36,6,101,4,57,0.37,63,0
929,1,51,4,19,37,6,55,10,79,0.35,61,0
184,43,29,16,13,53,7,92,0,45,0.09,29,2
876,5,9,1,18,20,2,184,10,42,0.24,65,0
853,43,5,20,1,19,3,67,1,87,0.06,42,2
1140,44,60,15,0,49,8,166,6,27,0.17,46,2
329,13,44,16,3,69,6,154,2,10,0.43,83,1
1078,47,19,17,11,53,4,132,1,11,0.14,31,2
658,13,2,2,0,95,4,121,5,99,0.45,66,0
1121,37,59,5,7,89,2,58,2,34,0.22,42,2
1048,25,25,20,6,16,8,198,8,92,0.13,55,0
1154,13,52,16,13,43,2,92,3,68,0.07,47,2
221,50,18,1,12,45,3,184,6,51,0.15,26,2
931,15,56,12,2,18,8,51,4,41,0.47,88,1
529,32,54,12,12,40,7,162,7,53,0.13,43,2
1067,19,38,14,5,21,5,152,4,91,0.18,56,0
64,20,27,5,10,0,7,153,2,73,0.21,64,0
1113,22,55,4,4,86,1,112,2,97,0.22,44,2
1028,12,39,8,10,89,1,162,7,75,0.39,54,0
571,9,5,5,18,14,5,116,10,48,0.45,72,0
321,13,19,16,14,70,1,78,5,64,0.36,57,0
300,24,8,17,9,89,1,122,0,27,0.12,48,2
1104,9,6,10,14,71,3,67,3,57,0.32,55,0
134,37,45,9,10,8,7,129,6,99,0.36,42,2
829,13,27,8,4,100,7,56,0,15,0.03,53,0
330,2,53,2,16,37,5,37,6,33,0.39,81,1
436,14,49,7,13,57,7,10,8,22,0.47,74,0
850,32,47,3,6,48,1,90,10,87,0.13,38,2
910,39,9,1,17,47,7,76,9,92,0.42,27,2
404,10,17,20,11,97,2,149,3,48,0.02,49,2
21,5,7,11,9,50,2,126,5,68,0.36,78,1
142,35,57,2,6,67,1,78,4,82,0.03,28,2
145,18,16,3,11,51,7,135,5,10,0.34,69,0
411,34,41,4,8,65,4,127,4,59,0.16,41,2
122,13,3,20,20,1,2,108,8,41,0.19,65,0
245,32,54,15,17,33,1,28,9,5,0.08,46,2
230,26,58,20,16,88,4,128,1,56,0.05,26,2
1076,25,28,17,13,14,2,150,9,61,0.41,63,0
918,23,38,17,6,84,4,45,6,9,0.24,53,0
677,2,22,18,6,47,4,70,5,83,0.27,77,1
732,28,21,15,4,69,6,68,5,31,0.49,70,0
1062,11,19,6,12,51,3,29,7,100,0.35,56,0
1165,3,5,11,17,34,7,114,8,63,0.3,65,0
28,50,13,1,4,100,6,57,2,60,0.09,17,2
900,38,36,8,8,40,2,168,5,95,0.36,38,2
675,9,56,17,11,38,7,32,3,1,0.4,87,1
410,1,35,19,15,16,1,168,7,98,0.41,76,1
361,31,51,16,15,58,2,35,8,38,0.07,31,2
1004,42,33,13,6,0,1,7,7,11,0.07,50,0
309,46,55,9,4,24,5,177,4,63,0.11,44,2
126,23,48,16,14,60,2,198,9,92,0.45,43,2
992,7,25,12,19,55,6,107,6,99,0.23,45,2
103,39,40,13,16,30,4,78,4,3,0.01,38,2
331,11,60,10,4,86,7,179,5,26,0.39,78,1
430,45,12,5,2,74,2,199,4,32,0.49,46,2
959,2,24,10,15,85,4,112,0,98,0.06,43,2
254,6,59,11,1,95,2,16,1,51,0.35,70,0
878,1,2,17,1,17,7,94,8,74,0.36,98,1
555,30,59,11,19,58,4,61,5,37,0.25,36,2
753,32,58,3,19,23,2,77,9,52,0.24,37,2
536,25,16,17,13,81,7,77,10,31,0.41,46,2
445,6,32,5,13,54,6,42,8,19,0.16,71,0
702,17,55,19,5,92,8,176,2,38,0.0,43,2
309,2,35,13,1,11,5,175,6,3,0.16,100,1
69,36,50,11,8,26,3,131,1,52,0.48,58,0
136,42,45,7,7,40,7,172,3,49,0.3,44,2
46,6,59,2,1,92,1,155,0,68,0.41,77,1
500,5,36,15,16,14,1,84,8,6,0.09,80,1
492,22,45,9,2,42,3,164,10,7,0.31,76,1
121,17,46,8,20,56,7,113,1,32,0.39,56,0
368,35,59,1,16,100,2,40,2,87,0.32,22,2
156,23,55,19,9,99,8,183,4,99,0.23,28,2
731,46,15,3,2,4,6,179,8,28,0.34,61,0
37,40,28,16,6,77,8,163,8,38,0.49,45,2
1162,38,8,10,4,85,7,160,3,61,0.5,47,2
78,49,47,4,12,62,7,127,1,66,0.25,23,2
276,43,34,18,6,52,4,115,8,68,0.45,50,0
752,2,6,13,20,20,8,107,2,76,0.08,58,0
905,28,29,17,16,1,4,119,10,51,0.04,47,2
685,11,12,18,20,77,1,123,4,75,0.29,43,2
1178,35,7,5,10,43,8,127,7,20,0.22,54,0
1035,25,19,1,17,24,6,194,8,4,0.16,52,0
615,8,50,15,3,99,7,89,7,71,0.29,65,0
163,9,38,12,12,44,2,141,8,57,0.04,52,0
651,34,28,2,1,83,6,16,0,92,0.3,40,2
572,39,46,6,16,57,8,94,10,60,0.5,44,2
497,42,2,5,18,25,1,36,1,94,0.44,33,2
47,5,42,17,12,80,1,131,4,22,0.29,63,0
842,43,42,20,11,19,3,46,3,25,0.2,44,2
263,41,36,1,12,21,1,8,7,82,0.1,28,2
555,12,58,13,20,90,7,40,4,90,0.4,42,2
764,16,31,10,0,89,6,131,1,83,0.38,60,0
820,43,39,12,13,86,8,70,0,93,0.19,15,2
446,24,42,10,8,47,4,70,5,93,0.03,40,2
898,36,35,14,11,65,4,175,4,65,0.1,28,2
1170,48,55,8,11,83,7,166,2,54,0.42,26,2
909,26,54,10,16,40,4,44,0,85,0.41,48,2
767,34,31,1,16,77,5,67,2,99,0.44,29,2
1168,14,43,9,9,31,7,157,5,69,0.02,50,0
645,21,52,2,11,92,1,157,2,69,0.13,38,2
358,47,53,1,1,58,4,76,2,98,0.3,32,2
1181,3,45,15,14,29,8,41,9,41,0.13,70,0
29,16,36,1,2,53,3,90,8,45,0.05,57,0
291,45,45,1,9,43,1,173,2,72,0.05,23,2
723,15,57,3,4,59,5,180,10,87,0.34,61,0
1026,40,55,11,6,10,2,33,2,31,0.33,65,0
79,18,56,6,12,45,3,122,4,20,0.28,70,0
798,12,52,12,3,88,1,139,5,64,0.11,53,0
1154,46,44,12,11,37,6,25,4,81,0.38,30,2
185,38,15,11,3,10,8,175,4,45,0.41,67,0
470,45,30,2,13,17,8,52,8,14,0.21,43,2
526,29,17,13,3,17,2,175,5,61,0.19,62,0
361,49,28,9,3,22,7,12,8,33,0.26,53,0
925,26,11,1,18,79,1,113,9,30,0.04,31,2
512,2,51,8,19,76,6,23,6,96,0.25,42,2
656,22,3,11,19,75,3,37,10,91,0.36,36,2
486,44,52,4,5,97,4,76,3,100,0.27,23,2
1106,3,20,17,11,11,5,171,2,8,0.07,86,1
516,26,20,12,1,86,3,146,2,93,0.12,38,2
542,9,31,12,11,56,7,124,2,78,0.3,57,0
698,19,38,1,9,80,5,54,1,67,0.43,53,0
632,16,28,20,11,28,2,14,10,84,0.43,70,0
1010,31,8,4,10,2,7,42,10,75,0.06,51,0
977,39,9,13,10,8,8,59,2,66,0.06,41,2
309,44,40,3,1,93,8,63,9,20,0.08,39,2
1146,16,26,19,2,100,6,118,3,87,0.23,52,0
253,50,2,12,4,72,8,129,0,57,0.32,33,2
185,24,56,7,1,32,5,86,0,2,0.4,81,1
32,9,50,13,16,31,8,147,9,5,0.44,80,1
729,4,11,20,10,64,7,120,6,7,0.12,66,0
577,1,39,7,8,52,8,178,5,39,0.31,84,1
319,16,51,14,17,64,2,16,1,32,0.42,64,0
290,29,12,3,1,96,6,30,3,32,0.14,42,2
225,35,20,6,4,0,2,65,8,85,0.27,57,0
503,12,3,18,6,87,2,197,10,50,0.26,65,0
861,15,27,1,7,68,2,171,7,32,0.37,73,0
45,30,48,17,18,90,5,170,7,55,0.24,22,2
107,2,23,5,2,32,2,17,7,2,0.23,97,1
514,18,36,12,0,83,6,31,2,28,0.23,69,0
780,6,49,4,18,96,2,164,4,83,0.15,37,2
764,27,39,16,4,78,7,93,5,50,0.41,61,0
401,30,28,16,2,30,8,119,10,15,0.34,78,1
1046,33,27,5,13,30,6,107,1,18,0.37,59,0
922,35,15,1,11,46,8,58,7,13,0.1,48,2
998,48,19,2,5,93,3,60,10,84,0.46,28,2
799,5,20,10,12,48,3,131,6,27,0.36,73,0
627,44,8,3,14,53,2,180,4,23,0.31,34,2
787,12,19,17,7,14,7,141,6,27,0.44,90,1
556,31,2,9,12,40,7,142,9,50,0.3,51,0
64,14,25,18,17,99,4,5,0,36,0.27,47,2
486,26,47,8,2,97,6,152,2,96,0.48,53,0
252,43,42,6,15,7,7,89,9,29,0.14,36,2
561,4,25,5,18,12,2,144,7,22,0.06,66,0
595,31,8,17,6,2,2,142,1,58,0.35,67,0
129,31,22,15,16,78,5,152,7,37,0.29,39,2
136,21,11,5,3,62,2,33,4,70,0.43,65,0
875,23,34,4,17,79,2,7,6,10,0.25,52,0
661,27,56,8,3,52,4,29,2,77,0.23,52,0
741,29,53,6,13,13,7,157,4,78,0.21,49,2
1168,33,5,3,18,27,1,105,8,22,0.35,47,2
444,42,53,1,15,9,7,131,5,25,0.4,49,2
255,25,15,7,13,15,4,24,7,79,0.43,59,0
568,38,3,2,9,88,1,67,7,87,0.08,18,2
625,24,34,11,16,28,6,182,6,31,0.34,63,0
1142,49,54,4,4,61,5,192,3,78,0.32,30,2
679,50,58,11,3,56,5,22,9,90,0.37,34,2
1162,5,41,9,15,53,3,32,2,91,0.09,44,2
268,45,35,13,7,73,5,96,4,13,0.41,49,2
535,21,15,4,10,49,4,18,9,32,0.0,52,0
839,34,43,11,19,5,7,183,10,40,0.18,48,2
1122,30,9,9,1,71,3,184,1,59,0.24,49,2
693,42,49,3,13,51,2,22,3,28,0.48,49,2
413,28,29,1,15,88,3,35,7,85,0.11,21,2
42,46,59,6,9,16,3,170,2,95,0.43,41,2
212,45,40,17,7,7,7,177,3,24,0.37,60,0
660,20,58,1,3,69,2,171,4,38,0.13,57,0
1152,18,10,1,5,88,5,67,5,1,0.35,68,0
919,27,23,3,3,85,7,173,1,44,0.21,49,2
36,40,52,19,9,13,5,131,5,25,0.31,61,0
153,13,30,2,10,39,3,81,5,12,0.34,81,1
134,33,59,6,12,9,2,11,10,26,0.16,54,0
567,12,48,19,18,22,1,167,2,31,0.24,66,0
906,38,43,14,19,22,3,150,5,30,0.12,37,2
211,37,17,3,2,80,4,160,10,3,0.42,58,0
645,9,18,5,9,0,7,113,10,23,0.26,84,1
573,27,13,7,9,86,4,65,4,27,0.24,43,2
1098,25,28,20,8,93,1,134,6,100,0.4,39,2
379,19,16,18,5,49,3,146,5,44,0.01,55,0
438,22,53,1,18,44,3,199,8,82,0.45,52,0
784,39,18,16,20,1,4,150,6,78,0.44,43,2
600,21,14,11,19,12,8,108,5,6,0.13,55,0
1145,34,13,1,1,97,6,75,2,71,0.25,41,2
454,18,19,20,20,51,7,137,6,56,0.22,47,2
548,30,2,14,3,58,1,115,9,7,0.04,54,0
921,6,6,1,6,67,5,188,7,14,0.17,76,1
754,27,28,11,0,83,6,24,8,94,0.25,41,2
216,25,32,10,8,72,3,57,4,89,0.1,36,2
910,37,34,11,0,35,6,199,0,83,0.17,49,2
856,46,37,8,15,43,5,16,2,92,0.37,25,2
384,36,28,3,15,89,3,89,7,16,0.15,25,2
286,22,4,8,17,41,8,114,2,97,0.19,36,2
1073,5,41,14,7,66,5,151,3,98,0.37,68,0
126,43,25,7,10,65,6,61,0,93,0.42,26,2
182,49,10,15,17,73,7,158,5,11,0.48,38,2
446,1,49,10,20,64,6,42,7,59,0.18,55,0
992,4,58,7,12,41,7,42,0,25,0.37,79,1
539,20,44,10,6,80,5,108,8,100,0.3,44,2
496,7,35,3,4,25,4,99,7,87,0.21,75,1
117,29,57,8,3,57,5,76,5,60,0.23,54,0
374,44,27,5,12,31,7,118,8,41,0.35,47,2
1155,39,32,16,8,100,8,100,9,35,0.34,41,2
510,19,54,17,10,17,6,53,7,96,0.23,55,0
76,49,51,8,15,49,8,112,8,61,0.14,18,2
327,2,56,16,13,59,6,25,4,77,0.22,59,0
630,6,5,11,15,98,4,171,3,8,0.31,57,0
86,42,46,2,18,35,1,109,5,51,0.18,31,2
327,16,48,10,8,43,4,139,5,84,0.33,61,0
523,22,12,7,4,52,7,13,10,88,0.46,68,0
47,3,17,15,0,73,2,22,0,95,0.12,63,0
760,27,5,3,19,88,7,85,1,12,0.27,44,2
671,33,14,15,8,51,7,24,4,94,0.15,37,2
890,6,33,14,16,62,1,76,7,94,0.29,53,0
805,36,57,5,19,2,6,187,2,48,0.2,46,2
787,2,34,20,2,35,3,184,3,89,0.12,71,0
1196,46,12,16,13,36,1,85,4,62,0.34,39,2
1115,28,12,5,2,32,1,95,1,28,0.44,79,1
815,25,3,10,15,39,8,67,3,71,0.3,43,2
538,30,47,17,10,21,5,121,4,39,0.41,59,0
404,21,39,9,9,13,1,196,10,22,0.46,79,1
1053,31,42,8,11,10,7,110,4,64,0.24,49,2
437,6,14,12,2,64,4,7,2,46,0.26,75,1
567,27,50,11,17,10,6,58,9,68,0.39,54,0
363,45,8,16,17,77,6,92,9,80,0.03,9,2
1090,20,46,3,5,70,7,89,5,67,0.42,57,0
791,30,23,20,5,27,4,29,9,29,0.16,64,0
207,36,58,2,1,25,2,71,6,25,0.13,64,0
374,20,59,6,3,88,6,152,7,96,0.42,49,2
228,12,5,17,10,19,8,54,4,12,0.5,89,1
842,6,13,8,2,42,6,97,3,7,0.48,99,1
477,3,13,2,9,37,1,120,7,69,0.04,61,0
117,40,57,14,11,78,5,174,5,41,0.23,33,2
506,48,52,10,10,38,2,147,2,77,0.3,28,2
852,40,55,20,8,43,3,19,6,40,0.34,53,0
230,2,27,4,12,82,7,181,9,12,0.01,64,0
291,11,43,9,4,94,2,108,8,19,0.21,69,0
277,10,44,3,20,63,6,168,6,22,0.33,61,0
1184,50,25,5,0,67,4,166,4,64,0.29,33,2
27,1,23,19,7,17,6,131,2,98,0.07,74,0
953,4,46,7,5,18,1,16,10,85,0.23,77,1
1164,22,40,16,4,32,4,147,7,16,0.07,66,0
200,19,22,6,1,42,1,185,2,81,0.47,74,0
52,25,3,10,17,3,3,51,4,2,0.21,64,0
635,31,17,15,12,88,6,15,9,3,0.13,36,2
1049,47,38,17,10,55,7,181,4,27,0.02,28,2
694,41,54,12,13,17,4,136,8,63,0.27,44,2
926,47,57,13,11,54,4,23,3,50,0.33,29,2
873,42,9,5,18,2,2,30,3,72,0.19,32,2
1007,38,18,15,2,96,1,59,8,3,0.1,38,2
545,34,38,11,7,71,3,188,9,38,0.15,45,2
269,17,30,19,1,46,4,83,7,17,0.28,83,1
754,6,48,14,15,27,1,149,5,94,0.11,60,0
826,32,1,18,8,65,7,165,8,96,0.39,41,2
798,45,43,5,18,21,6,174,10,69,0.33,29,2
1096,11,46,18,0,97,2,139,3,20,0.12,64,0
105,28,58,17,16,43,7,142,4,88,0.47,47,2
1013,27,41,16,16,2,7,76,5,71,0.11,45,2
594,37,21,19,15,42,3,25,3,46,0.32,37,2
998,21,58,12,10,76,3,133,9,63,0.14,45,2
586,6,44,3,20,37,7,180,2,55,0.22,55,0
261,40,40,16,13,32,6,62,4,79,0.2,32,2
167,50,23,14,9,14,7,117,8,77,0.21,28,2
122,37,14,12,16,23,1,33,6,25,0.42,49,2
690,37,31,5,5,35,3,37,8,36,0.38,57,0
645,50,43,20,5,61,7,110,8,7,0.28,46,2
540,28,42,2,2,81,1,75,0,27,0.1,49,2
1153,1,5,11,7,56,4,100,8,52,0.2,76,1
233,23,21,9,8,53,1,93,3,75,0.08,45,2
103,40,57,14,15,34,7,167,2,64,0.07,32,2
701,48,14,13,9,79,2,32,9,89,0.08,14,2
734,27,29,5,16,46,1,48,1,46,0.48,60,0
465,36,16,1,15,58,6,86,8,18,0.04,30,2
811,12,27,9,6,77,6,106,7,83,0.26,55,0
829,1,29,18,19,99,1,128,5,11,0.33,66,0
1186,7,39,17,2,58,8,100,5,9,0.08,83,1
587,20,7,10,19,99,3,91,3,87,0.05,18,2
1128,12,34,8,16,99,6,174,9,61,0.14,40,2
909,23,25,11,18,4,8,9,5,42,0.15,58,0
559,42,51,7,20,39,4,115,8,61,0.33,25,2
708,27,52,19,5,18,1,154,4,99,0.31,52,0
1017,26,45,8,9,14,6,58,5,76,0.23,52,0
124,43,4,4,3,42,5,123,7,30,0.38,60,0
558,16,43,3,8,88,8,39,2,46,0.47,65,0
1044,22,26,9,3,28,6,74,10,94,0.32,62,0
215,26,35,11,20,47,8,59,9,86,0.16,28,2
316,35,24,12,11,70,1,177,9,45,0.24,42,2
637,32,24,17,3,83,7,108,0,20,0.39,61,0
557,41,41,4,6,52,3,66,3,95,0.37,43,2
638,29,1,10,0,59,2,69,6,76,0.5,65,0
216,17,47,16,18,62,4,79,1,72,0.17,40,2
1191,22,3,17,6,63,5,100,6,5,0.06,53,0
411,39,53,13,3,2,2,122,5,79,0.34,63,0
100,49,7,15,1,49,8,151,10,35,0.29,49,2
1132,28,45,20,5,67,6,85,10,13,0.2,54,0
244,48,52,12,18,99,4,175,8,99,0.4,10,2
888,29,26,8,11,25,7,129,3,48,0.44,62,0
1099,39,27,2,15,7,8,37,2,69,0.27,41,2
194,14,15,12,3,96,4,161,0,10,0.14,58,0
978,20,11,16,20,39,4,115,6,87,0.46,49,2
1002,46,50,19,13,56,2,182,4,67,0.48,32,2
42,43,4,15,7,46,7,98,8,20,0.19,40,2
1071,12,55,11,5,85,7,65,7,76,0.47,61,0
309,33,56,17,12,54,2,27,2,87,0.06,25,2
360,5,17,6,10,20,7,26,1,75,0.24,78,1
1139,37,52,5,10,79,5,105,5,58,0.48,47,2
578,25,59,12,6,23,6,180,5,36,0.14,58,0
244,34,7,18,10,10,4,102,7,25,0.26,55,0
712,10,4,7,17,82,2,181,9,28,0.22,54,0
1070,20,50,4,17,99,5,132,1,34,0.19,34,2
359,2,5,9,16,31,4,67,5,35,0.49,79,1
247,12,29,6,17,26,7,7,3,1,0.25,73,0
616,30,59,16,1,93,1,112,10,86,0.24,36,2
1133,16,50,15,12,18,6,5,7,54,0.33,65,0
872,12,7,16,4,5,5,144,8,67,0.2,72,0
633,7,33,13,18,28,1,62,10,21,0.19,67,0
692,26,17,20,13,59,5,32,9,79,0.04,27,2
681,46,58,8,19,87,1,104,4,73,0.02,5,2
1016,42,1,8,9,16,6,174,1,91,0.48,50,0
128,8,36,3,11,71,2,53,6,70,0.07,51,0
971,1,30,9,5,15,6,68,1,77,0.12,79,1
303,50,56,11,5,51,1,40,2,15,0.21,36,2
1147,46,33,15,11,35,1,41,9,30,0.1,34,2
1136,15,49,17,9,24,2,6,6,47,0.22,69,0
192,31,20,11,8,48,4,181,5,16,0.01,44,2
186,20,4,3,4,69,4,53,1,74,0.17,54,0
1007,37,38,1,7,43,8,30,7,64,0.04,38,2
74,13,3,12,13,64,8,19,9,39,0.04,49,2
802,1,22,3,12,32,4,199,10,81,0.28,71,0
447,16,29,13,17,33,2,198,8,59,0.38,61,0
956,30,56,14,1,1,7,76,3,40,0.16,74,0
951,44,41,8,2,81,8,199,3,6,0.11,37,2
561,38,51,14,14,42,8,72,5,15,0.39,50,0
1131,18,58,18,1,75,5,184,7,93,0.4,57,0
1128,6,23,13,0,43,5,46,7,7,0.23,95,1
757,38,46,10,15,52,2,31,1,7,0.24,46,2
988,26,20,15,11,37,6,112,5,60,0.07,48,2
953,10,11,13,18,26,5,134,5,35,0.47,79,1
70,49,14,19,0,77,5,180,6,68,0.43,41,2
43,28,25,19,19,23,7,22,3,67,0.07,36,2
1142,31,3,20,14,56,8,117,9,48,0.23,45,2
440,37,37,14,4,48,4,132,7,76,0.09,40,2
162,43,51,3,1,56,4,96,1,17,0.28,54,0
373,12,43,2,13,69,3,78,3,21,0.12,61,0
515,4,51,5,6,78,4,69,4,49,0.01,61,0
76,25,37,9,7,87,1,107,9,45,0.33,49,2
718,29,35,13,10,99,3,158,4,12,0.07,37,2
516,31,46,2,1,100,7,72,4,68,0.44,52,0
708,19,35,16,10,31,2,34,9,81,0.38,65,0
40,17,11,12,11,39,3,140,0,42,0.12,60,0
860,49,20,5,11,42,1,127,8,55,0.28,37,2
934,35,26,1,5,5,4,189,9,17,0.08,59,0
173,31,3,3,19,91,6,148,6,54,0.46,38,2
289,35,52,16,18,67,8,45,8,64,0.1,17,2
535,11,52,10,18,46,7,49,9,15,0.24,68,0
823,20,20,4,13,1,4,54,2,70,0.28,58,0
984,1,2,11,2,89,1,50,8,63,0.16,73,0
182,10,2,5,5,93,1,26,7,47,0.15,57,0
156,26,18,17,15,79,3,173,1,8,0.43,53,0
851,27,9,15,10,83,1,30,5,22,0.2,51,0
1189,29,17,9,5,6,4,189,6,8,0.24,74,0
618,48,35,7,6,1,6,134,7,19,0.45,66,0
462,26,35,1,13,6,2,71,5,58,0.49,64,0
489,9,26,16,2,34,6,133,1,80,0.32,72,0
215,24,3,4,18,55,8,160,7,86,0.07,32,2
284,23,5,19,4,5,2,148,2,71,0.36,73,0
278,16,15,5,18,57,1,73,9,83,0.43,52,0
717,33,11,19,3,43,6,87,1,10,0.21,60,0
928,6,19,20,5,2,8,90,7,39,0.35,90,1
654,12,20,18,14,30,7,45,6,17,0.17,64,0
1079,35,16,3,5,38,8,191,7,31,0.38,67,0
909,46,51,15,15,21,5,81,3,82,0.15,29,2
721,20,40,15,16,63,3,159,6,47,0.24,47,2
851,49,46,10,7,66,1,45,9,74,0.02,15,2
573,35,42,1,20,37,3,80,7,75,0.43,32,2
82,47,4,19,9,1,2,112,5,62,0.11,39,2
281,19,57,6,12,48,3,37,5,34,0.3,56,0
472,27,51,20,7,6,2,188,4,81,0.49,65,0
700,10,30,8,3,90,2,197,7,24,0.41,77,1
656,5,17,16,10,53,1,7,10,9,0.26,75,1
476,14,22,20,16,94,5,119,4,21,0.08,46,2
516,49,42,11,19,53,7,182,7,62,0.4,19,2
742,16,56,20,0,21,3,115,2,95,0.15,65,0
844,21,1,2,6,18,1,152,0,91,0.49,65,0
905,20,54,15,13,8,5,82,2,58,0.25,60,0
685,21,17,2,9,22,4,36,6,80,0.25,55,0
145,48,28,15,11,34,4,164,3,40,0.48,51,0
1196,26,38,1,8,40,4,194,10,76,0.43,59,0
377,33,31,18,7,42,8,55,3,66,0.05,38,2
524,2,60,16,7,35,6,68,10,87,0.1,64,0
